aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts
CJ1,Tamarack,0,0,41000,0.66,210,1306.5628145424805,225,2561,41003,436
CJ1,Tamarack,0,0,41000,0.66,420,1176.134937048066,204,2351,41003,436
CJ1,Tamarack,0,0,41000,0.66,631,1046.7592178817442,184,2140,41003,436
CJ1,Tamarack,0,0,41000,0.66,841,918.4312060766762,163,1930,41003,436
CJ1,Tamarack,0,0,41000,0.66,1051,790.1015273336144,143,1720,41003,436
CJ1,Tamarack,0,0,41000,0.66,1261,663.4432527017295,123,1510,41003,435
CJ1,Tamarack,0,0,41000,0.66,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,41000,0.65,0,1428.9233482314241,246,2740,41002,429
CJ1,Tamarack,0,0,41000,0.65,210,1315.1602127113342,228,2561,41003,429
CJ1,Tamarack,0,0,41000,0.65,420,1183.597313398688,207,2351,41003,429
CJ1,Tamarack,0,0,41000,0.65,631,1052.034537936524,186,2140,41003,429
CJ1,Tamarack,0,0,41000,0.65,841,922.5394188494395,165,1930,41003,429
CJ1,Tamarack,0,0,41000,0.65,1051,793.0426359435186,144,1720,41003,429
CJ1,Tamarack,0,0,41000,0.65,1261,665.6175115792363,124,1510,41003,429
CJ1,Tamarack,0,0,41000,0.65,1471,538.1885184006181,103,1300,41003,429
CJ1,Tamarack,0,0,41000,0.64,0,1439.8179199429446,251,2740,41002,423
CJ1,Tamarack,0,0,41000,0.64,210,1324.2626140327777,232,2561,41003,423
CJ1,Tamarack,0,0,41000,0.64,420,1191.6600850381506,210,2351,41003,423
CJ1,Tamarack,0,0,41000,0.64,631,1059.0576332062667,189,2140,41003,423
CJ1,Tamarack,0,0,41000,0.64,841,928.4910864771028,167,1930,41003,423
CJ1,Tamarack,0,0,41000,0.64,1051,797.9227289997532,146,1720,41003,423
CJ1,Tamarack,0,0,41000,0.64,1261,668.3739116444772,125,1510,41003,423
CJ1,Tamarack,0,0,41000,0.64,1471,539.8414381744309,104,1300,41003,423
CJ1,Tamarack,0,0,41000,0.63,0,1451.1045637884924,256,2740,41002,416
CJ1,Tamarack,0,0,41000,0.63,210,1333.8561580556202,236,2561,41003,416
CJ1,Tamarack,0,0,41000,0.63,420,1199.305587596065,214,2351,41003,416
CJ1,Tamarack,0,0,41000,0.63,631,1065.7590053689319,192,2140,41003,416
CJ1,Tamarack,0,0,41000,0.63,841,933.2122744358053,170,1930,41003,416
CJ1,Tamarack,0,0,41000,0.63,1051,801.6699107856653,148,1720,41003,416
CJ1,Tamarack,0,0,41000,0.63,1261,671.1270195276963,126,1510,41003,416
CJ1,Tamarack,0,0,41000,0.63,1471,541.5864283223981,105,1300,41003,416
CJ1,Tamarack,0,0,41000,0.62,0,1461.349546827569,261,2740,41002,410
CJ1,Tamarack,0,0,41000,0.62,210,1343.0107062700254,241,2561,41003,410
CJ1,Tamarack,0,0,41000,0.62,420,1207.627546991036,218,2351,41003,410
CJ1,Tamarack,0,0,41000,0.62,631,1072.2441883845565,195,2140,41003,410
CJ1,Tamarack,0,0,41000,0.62,841,938.833038652252,172,1930,41003,410
CJ1,Tamarack,0,0,41000,0.62,1051,806.4100464340695,150,1720,41003,410
CJ1,Tamarack,0,0,41000,0.62,1261,673.9824058749222,128,1510,41003,410
CJ1,Tamarack,0,0,41000,0.62,1471,543.5313851071511,106,1300,41003,410
CJ1,Tamarack,0,0,39000,0.7,0,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.7,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,0,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.69,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,0,1325.6189192935356,223,2740,39005,448
CJ1,Tamarack,0,0,39000,0.68,210,1223.2624557901806,208,2561,39004,447
CJ1,Tamarack,0,0,39000,0.68,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.68,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,39000,0.67,0,1328.4550924957348,224,2740,39005,443
CJ1,Tamarack,0,0,39000,0.67,210,1225.2452753680284,208,2561,39004,443
CJ1,Tamarack,0,0,39000,0.67,420,1106.7651554936972,190,2351,39004,443
CJ1,Tamarack,0,0,39000,0.67,631,988.258589903864,171,2140,39004,443
CJ1,Tamarack,0,0,39000,0.67,841,869.7484144924766,153,1930,39004,443
CJ1,Tamarack,0,0,39000,0.67,1051,753.3727944158192,135,1720,39004,442
CJ1,Tamarack,0,0,39000,0.67,1261,636.1206834548237,116,1510,39004,441
CJ1,Tamarack,0,0,39000,0.67,1471,519.7283590803855,98,1300,39004,440
CJ1,Tamarack,0,0,39000,0.66,0,1339.23789376262,228,2740,39005,436
CJ1,Tamarack,0,0,39000,0.66,210,1234.0760218359255,212,2561,39004,436
CJ1,Tamarack,0,0,39000,0.66,420,1114.2063911182427,193,2351,39004,436
CJ1,Tamarack,0,0,39000,0.66,631,994.3101791815124,174,2140,39004,436
CJ1,Tamarack,0,0,39000,0.66,841,874.410413536616,155,1930,39004,436
CJ1,Tamarack,0,0,39000,0.66,1051,756.6131690552518,136,1720,39004,436
CJ1,Tamarack,0,0,39000,0.66,1261,637.7644863070453,117,1510,39004,436
CJ1,Tamarack,0,0,39000,0.66,1471,521.0163423701543,99,1300,39004,436
CJ1,Tamarack,0,0,39000,0.65,0,1351.6845280900998,233,2740,39005,429
CJ1,Tamarack,0,0,39000,0.65,210,1245.0254073964934,216,2561,39004,429
CJ1,Tamarack,0,0,39000,0.65,420,1123.8618680970453,196,2351,39004,429
CJ1,Tamarack,0,0,39000,0.65,631,1001.6357061067619,177,2140,39004,429
CJ1,Tamarack,0,0,39000,0.65,841,881.477726329078,157,1930,39004,429
CJ1,Tamarack,0,0,39000,0.65,1051,761.3207179135164,138,1720,39004,429
CJ1,Tamarack,0,0,39000,0.65,1261,642.1957415928468,119,1510,39004,429
CJ1,Tamarack,0,0,39000,0.65,1471,523.069724106409,100,1300,39004,429
CJ1,Tamarack,0,0,39000,0.64,0,1363.0659013050588,237,2740,39005,423
CJ1,Tamarack,0,0,39000,0.64,210,1256.0182737982525,220,2561,39004,423
CJ1,Tamarack,0,0,39000,0.64,420,1132.636320032087,200,2351,39004,423
CJ1,Tamarack,0,0,39000,0.64,631,1009.2275676148233,180,2140,39004,423
CJ1,Tamarack,0,0,39000,0.64,841,887.8551695400715,160,1930,39004,423
CJ1,Tamarack,0,0,39000,0.64,1051,766.4835879290081,140,1720,39004,423
CJ1,Tamarack,0,0,39000,0.64,1261,646.1281987024124,120,1510,39004,423
CJ1,Tamarack,0,0,39000,0.64,1471,525.7737325143231,101,1300,39004,423
CJ1,Tamarack,0,0,39000,0.63,0,1374.4798752544357,242,2740,39005,416
CJ1,Tamarack,0,0,39000,0.63,210,1266.6015859718448,224,2561,39004,416
CJ1,Tamarack,0,0,39000,0.63,420,1142.1326784802704,204,2351,39004,416
CJ1,Tamarack,0,0,39000,0.63,631,1017.636765923187,183,2140,39004,416
CJ1,Tamarack,0,0,39000,0.63,841,894.1414807434389,162,1930,39004,416
CJ1,Tamarack,0,0,39000,0.63,1051,771.6509504937799,142,1720,39004,416
CJ1,Tamarack,0,0,39000,0.63,1261,650.1606963477166,122,1510,39004,416
CJ1,Tamarack,0,0,39000,0.63,1471,528.6711734133909,102,1300,39004,416
CJ1,Tamarack,0,0,39000,0.62,0,1386.3981831968201,247,2740,39005,410
CJ1,Tamarack,0,0,39000,0.62,210,1276.7822120028948,229,2561,39004,410
CJ1,Tamarack,0,0,39000,0.62,420,1150.333823106417,207,2351,39004,410
CJ1,Tamarack,0,0,39000,0.62,631,1024.8463782233496,186,2140,39004,410
CJ1,Tamarack,0,0,39000,0.62,841,900.3437082010252,165,1930,39004,410
CJ1,Tamarack,0,0,39000,0.62,1051,776.8296353909061,144,1720,39004,410
CJ1,Tamarack,0,0,39000,0.62,1261,653.3120090328549,124,1510,39004,410
CJ1,Tamarack,0,0,39000,0.62,1471,530.7829678731564,103,1300,39004,410
CJ1,Tamarack,0,0,37000,0.7,0,,,,,
CJ1,Tamarack,0,0,37000,0.7,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.7,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,0,,,,,
CJ1,Tamarack,0,0,37000,0.69,210,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.69,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.68,0,,,,,
CJ1,Tamarack,0,0,37000,0.68,210,1147.4729696907436,194,2561,37003,449
CJ1,Tamarack,0,0,37000,0.68,420,1039.383132673102,178,2351,37003,448
CJ1,Tamarack,0,0,37000,0.68,631,930.4208357920478,161,2140,37003,447
CJ1,Tamarack,0,0,37000,0.68,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.68,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.68,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.68,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,37000,0.67,0,,,,,
CJ1,Tamarack,0,0,37000,0.67,210,1152.2445876957163,196,2561,37003,443
CJ1,Tamarack,0,0,37000,0.67,420,1042.288331860479,179,2351,37003,443
CJ1,Tamarack,0,0,37000,0.67,631,933.4008590591641,162,2140,37003,443
CJ1,Tamarack,0,0,37000,0.67,841,824.5103158905506,145,1930,37003,443
CJ1,Tamarack,0,0,37000,0.67,1051,715.6193139272714,128,1720,37003,443
CJ1,Tamarack,0,0,37000,0.67,1261,607.796694032337,111,1510,37003,443
CJ1,Tamarack,0,0,37000,0.67,1471,501.03894270840857,94,1300,37003,443
CJ1,Tamarack,0,0,37000,0.66,0,1259.8010150716652,215,2740,37001,436
CJ1,Tamarack,0,0,37000,0.66,210,1163.5631442638387,200,2561,37003,436
CJ1,Tamarack,0,0,37000,0.66,420,1052.090286392354,182,2351,37003,436
CJ1,Tamarack,0,0,37000,0.66,631,941.6701924347542,164,2140,37003,436
CJ1,Tamarack,0,0,37000,0.66,841,831.2471069973831,147,1930,37003,436
CJ1,Tamarack,0,0,37000,0.66,1051,720.8254559963362,129,1720,37003,436
CJ1,Tamarack,0,0,37000,0.66,1261,612.5038119544375,112,1510,37003,436
CJ1,Tamarack,0,0,37000,0.66,1471,503.12996333704393,95,1300,37003,436
CJ1,Tamarack,0,0,37000,0.65,0,1271.8980706595737,219,2740,37001,429
CJ1,Tamarack,0,0,37000,0.65,210,1175.0549660497702,204,2561,37003,429
CJ1,Tamarack,0,0,37000,0.65,420,1062.161035312586,185,2351,37003,429
CJ1,Tamarack,0,0,37000,0.65,631,949.2680443375256,167,2140,37003,429
CJ1,Tamarack,0,0,37000,0.65,841,838.4437701190777,149,1930,37003,429
CJ1,Tamarack,0,0,37000,0.65,1051,726.5848935423123,131,1720,37003,429
CJ1,Tamarack,0,0,37000,0.65,1261,616.7943877907733,114,1510,37003,429
CJ1,Tamarack,0,0,37000,0.65,1471,505.96951177089227,96,1300,37003,429
CJ1,Tamarack,0,0,37000,0.64,0,1284.5685314471314,224,2740,37001,423
CJ1,Tamarack,0,0,37000,0.64,210,1186.1641021554237,208,2561,37003,423
CJ1,Tamarack,0,0,37000,0.64,420,1071.9446469262239,189,2351,37003,423
CJ1,Tamarack,0,0,37000,0.64,631,957.7259538916734,170,2140,37003,423
CJ1,Tamarack,0,0,37000,0.64,841,844.5244049893882,152,1930,37003,423
CJ1,Tamarack,0,0,37000,0.64,1051,732.3436807593661,134,1720,37003,423
CJ1,Tamarack,0,0,37000,0.64,1261,620.1600004060966,115,1510,37003,423
CJ1,Tamarack,0,0,37000,0.64,1471,508.9973003388688,97,1300,37003,423
CJ1,Tamarack,0,0,37000,0.63,0,1296.2777749373588,228,2740,37001,416
CJ1,Tamarack,0,0,37000,0.63,210,1196.9086824557967,212,2561,37003,416
CJ1,Tamarack,0,0,37000,0.63,420,1081.4612433044674,193,2351,37003,416
CJ1,Tamarack,0,0,37000,0.63,631,966.0104452010944,174,2140,37003,416
CJ1,Tamarack,0,0,37000,0.63,841,851.5629825355603,155,1930,37003,416
CJ1,Tamarack,0,0,37000,0.63,1051,738.1202189736989,136,1720,37003,416
CJ1,Tamarack,0,0,37000,0.63,1261,624.6746224205581,117,1510,37003,416
CJ1,Tamarack,0,0,37000,0.63,1471,512.2338895389739,98,1300,37003,416
CJ1,Tamarack,0,0,37000,0.62,0,1308.5255168439453,233,2740,37001,410
CJ1,Tamarack,0,0,37000,0.62,210,1207.2829104454713,216,2561,37003,410
CJ1,Tamarack,0,0,37000,0.62,420,1090.7010017446503,197,2351,37003,410
CJ1,Tamarack,0,0,37000,0.62,631,974.1158092572189,177,2140,37003,410
CJ1,Tamarack,0,0,37000,0.62,841,858.5200253647814,158,1930,37003,410
CJ1,Tamarack,0,0,37000,0.62,1051,743.9087239751816,138,1720,37003,410
CJ1,Tamarack,0,0,37000,0.62,1261,629.2968053000288,119,1510,37003,410
CJ1,Tamarack,0,0,37000,0.62,1471,514.6855561378309,100,1300,37003,410
CJ1,Tamarack,0,0,35000,0.7,0,,,,,
CJ1,Tamarack,0,0,35000,0.7,210,,,,,
CJ1,Tamarack,0,0,35000,0.7,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.7,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.7,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.7,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.7,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.7,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,0,,,,,
CJ1,Tamarack,0,0,35000,0.69,210,,,,,
CJ1,Tamarack,0,0,35000,0.69,420,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,631,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.69,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.68,0,,,,,
CJ1,Tamarack,0,0,35000,0.68,210,,,,,
CJ1,Tamarack,0,0,35000,0.68,420,981.6255865315102,167,2351,35008,448
CJ1,Tamarack,0,0,35000,0.68,631,880.835686098636,152,2140,35008,447
CJ1,Tamarack,0,0,35000,0.68,841,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.68,1051,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.68,1261,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.68,1471,n/p,n/p,n/p,n/p,n/p
CJ1,Tamarack,0,0,35000,0.67,0,,,,,
CJ1,Tamarack,0,0,35000,0.67,210,1086.263680923397,184,2561,35008,443
CJ1,Tamarack,0,0,35000,0.67,420,985.4360808998854,168,2351,35008,443
CJ1,Tamarack,0,0,35000,0.67,631,883.5374080539422,152,2140,35008,443
CJ1,Tamarack,0,0,35000,0.67,841,782.7086665794038,137,1930,35008,443
CJ1,Tamarack,0,0,35000,0.67,1051,681.8796825002455,121,1720,35008,443
CJ1,Tamarack,0,0,35000,0.67,1261,582.1244535901728,106,1510,35008,443
CJ1,Tamarack,0,0,35000,0.67,1471,482.3669611916483,90,1300,35008,443
CJ1,Tamarack,0,0,35000,0.66,0,1186.3486834756914,202,2740,35005,436
CJ1,Tamarack,0,0,35000,0.66,210,1098.5284479900308,188,2561,35008,436
CJ1,Tamarack,0,0,35000,0.66,420,994.9766379343333,171,2351,35008,436
CJ1,Tamarack,0,0,35000,0.66,631,892.4826705519516,155,2140,35008,436
CJ1,Tamarack,0,0,35000,0.66,841,789.986333031055,139,1930,35008,436
CJ1,Tamarack,0,0,35000,0.66,1051,688.5481707868436,123,1720,35008,436
CJ1,Tamarack,0,0,35000,0.66,1261,586.0505317162045,107,1510,35008,436
CJ1,Tamarack,0,0,35000,0.66,1471,485.6680969667932,91,1300,35008,436
CJ1,Tamarack,0,0,35000,0.65,0,1199.3173334555015,206,2740,35005,429
CJ1,Tamarack,0,0,35000,0.65,210,1109.1925640171332,192,2561,35008,429
CJ1,Tamarack,0,0,35000,0.65,420,1005.1276466709377,175,2351,35008,429
CJ1,Tamarack,0,0,35000,0.65,631,901.0599065567284,158,2140,35008,429
CJ1,Tamarack,0,0,35000,0.65,841,796.9919434878018,142,1930,35008,429
CJ1,Tamarack,0,0,35000,0.65,1051,693.9658031667623,125,1720,35008,429
CJ1,Tamarack,0,0,35000,0.65,1261,590.9372642125852,109,1510,35008,429
CJ1,Tamarack,0,0,35000,0.65,1471,488.95079579621165,92,1300,35008,429
CJ1,Tamarack,0,0,35000,0.64,0,1212.371567707899,211,2740,35005,423
CJ1,Tamarack,0,0,35000,0.64,210,1120.565390905693,196,2561,35008,423
CJ1,Tamarack,0,0,35000,0.64,420,1015.02457110989,179,2351,35008,423
CJ1,Tamarack,0,0,35000,0.64,631,909.4811889598784,161,2140,35008,423
CJ1,Tamarack,0,0,35000,0.64,841,804.9641244598698,144,1930,35008,423
CJ1,Tamarack,0,0,35000,0.64,1051,699.4194522703439,127,1720,35008,423
CJ1,Tamarack,0,0,35000,0.64,1261,595.9260771125536,110,1510,35008,423
CJ1,Tamarack,0,0,35000,0.64,1471,492.42952305456805,94,1300,35008,423
CJ1,Tamarack,0,0,35000,0.63,0,1224.9908577188644,215,2740,35005,416
CJ1,Tamarack,0,0,35000,0.63,210,1132.104872824962,200,2561,35008,416
CJ1,Tamarack,0,0,35000,0.63,420,1025.1821210019916,182,2351,35008,416
CJ1,Tamarack,0,0,35000,0.63,631,918.2591504213033,165,2140,35008,416
CJ1,Tamarack,0,0,35000,0.63,841,811.3374386185498,147,1930,35008,416
CJ1,Tamarack,0,0,35000,0.63,1051,705.4219081162478,129,1720,35008,416
CJ1,Tamarack,0,0,35000,0.63,1261,600.5165537187346,112,1510,35008,416
CJ1,Tamarack,0,0,35000,0.63,1471,495.60842626685036,95,1300,35008,416
CJ1,Tamarack,0,0,35000,0.62,0,1237.1658760271182,220,2740,35005,410
CJ1,Tamarack,0,0,35000,0.62,210,1143.2775606800155,204,2561,35008,410
CJ1,Tamarack,0,0,35000,0.62,420,1035.0712675327252,186,2351,35008,410
CJ1,Tamarack,0,0,35000,0.62,631,925.8740211365886,168,2140,35008,410
CJ1,Tamarack,0,0,35000,0.62,841,818.6591331105172,150,1930,35008,410
CJ1,Tamarack,0,0,35000,0.62,1051,711.4462192727656,132,1720,35008,410
CJ1,Tamarack,0,0,35000,0.62,1261,605.2227416531153,114,1510,35008,410
CJ1,Tamarack,0,0,35000,0.62,1471,498.9990552377385,96,1300,35008,410
