# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:04:38
# Original Data Points: 2018
# Sampled Data Points (5-sec intervals): 2018
# Time Range: 0 - 10085 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
5594,41010,503.5,370,178,0,779,779,9113,2134,561,0.644,0.0
5598,41010,504.1,370,178,0,779,779,9112,2133,561,0.644,0.0
5604,41010,504.6,370,178,0,779,779,9111,2132,561,0.644,0.0
5608,41010,505.1,370,178,0,779,779,9110,2131,561,0.644,0.0
5614,41010,505.6,370,178,0,779,779,9109,2130,561,0.644,0.0
5618,41010,506.1,370,178,0,779,779,9109,2130,561,0.644,0.0
5624,41010,506.6,370,178,0,779,779,9108,2129,561,0.644,0.0
5628,41010,507.1,370,178,0,779,779,9107,2128,561,0.644,0.0
5634,41010,507.7,370,178,0,779,779,9106,2127,561,0.644,0.0
5638,41010,508.2,370,178,0,779,779,9105,2126,561,0.644,0.0
5644,41010,508.7,370,178,0,779,779,9105,2126,561,0.644,0.0
5648,41010,509.2,370,178,0,779,779,9104,2125,561,0.644,0.0
5654,41010,509.7,370,178,0,779,779,9103,2124,561,0.644,0.0
5658,41010,510.2,370,178,0,779,779,9102,2123,561,0.645,0.0
5664,41010,510.7,370,178,0,779,779,9102,2123,561,0.645,0.0
5668,41010,511.2,370,178,0,779,779,9101,2122,561,0.645,0.0
5674,41010,511.8,370,178,0,779,779,9100,2121,561,0.645,0.0
5678,41010,512.3,370,178,0,779,779,9099,2120,561,0.645,0.0
5684,41010,512.8,370,178,0,779,779,9098,2119,561,0.645,0.0
5688,41010,513.3,370,178,0,779,779,9098,2119,561,0.645,0.0
5694,41010,513.8,370,178,0,779,779,9097,2118,561,0.645,0.0
5698,41010,514.3,370,178,0,779,779,9096,2117,561,0.645,0.0
5704,41010,514.8,370,178,0,779,779,9095,2116,561,0.645,0.0
5708,41010,515.4,370,178,0,779,779,9095,2116,561,0.645,0.0
5714,41010,515.9,370,178,0,779,779,9094,2115,561,0.645,0.0
5718,41010,516.4,370,178,0,779,779,9093,2114,561,0.645,0.0
5724,41010,516.9,370,178,0,779,779,9092,2113,561,0.645,0.0
5728,41010,517.4,370,178,0,779,779,9091,2112,561,0.645,0.0
5734,41010,517.9,370,178,0,779,779,9091,2112,561,0.645,0.0
5738,41010,518.4,370,178,0,779,779,9090,2111,561,0.645,0.0
5744,41010,518.9,370,178,0,779,779,9089,2110,561,0.645,0.0
5748,41010,519.5,370,178,0,779,779,9088,2109,561,0.645,0.0
5754,41010,520.0,370,178,0,779,779,9088,2109,561,0.645,0.0
5758,41010,520.5,370,178,0,779,779,9087,2108,561,0.645,0.0
5764,41010,521.0,370,178,0,779,779,9086,2107,561,0.645,0.0
5768,41010,521.5,370,178,0,779,779,9085,2106,561,0.645,0.0
5774,41010,522.0,370,178,0,779,779,9084,2105,561,0.645,0.0
5778,41010,522.5,370,178,0,779,779,9084,2105,561,0.645,0.0
5784,41010,523.1,370,178,0,779,779,9083,2104,561,0.645,0.0
5788,41010,523.6,370,178,0,779,779,9082,2103,561,0.645,0.0
5794,41010,524.1,370,178,0,779,779,9081,2102,561,0.645,0.0
5798,41010,524.6,370,178,0,779,779,9081,2102,561,0.645,0.0
5804,41010,525.1,370,178,0,779,779,9080,2101,561,0.645,0.0
5808,41010,525.6,370,178,0,779,779,9079,2100,561,0.645,0.0
5814,41010,526.1,370,178,0,779,779,9078,2099,561,0.645,0.0
5818,41010,526.7,370,178,0,779,779,9077,2098,561,0.645,0.0
5824,41010,527.2,370,178,0,779,779,9077,2098,561,0.645,0.0
5828,41010,527.7,370,178,0,779,779,9076,2097,561,0.645,0.0
5834,41010,528.2,370,178,0,779,779,9075,2096,561,0.645,0.0
5838,41010,528.7,370,178,0,779,779,9074,2095,561,0.645,0.0
5844,41010,529.2,370,178,0,779,779,9074,2095,561,0.645,0.0
5848,41010,529.7,370,178,0,779,779,9073,2094,561,0.645,0.0
5854,41010,530.2,370,178,0,779,779,9072,2093,561,0.645,0.0
5858,41010,530.8,370,178,0,779,779,9071,2092,561,0.645,0.0
5864,41010,531.3,370,178,0,779,779,9070,2091,561,0.645,0.0
5868,41010,531.8,370,178,0,779,779,9070,2091,561,0.645,0.0
5874,41010,532.3,370,178,0,779,779,9069,2090,561,0.645,0.0
5878,41010,532.8,370,178,0,779,779,9068,2089,561,0.645,0.0
5884,41010,533.3,370,178,0,779,779,9067,2088,561,0.645,0.0
5888,41010,533.8,370,178,0,779,779,9067,2088,561,0.645,0.0
5894,41010,534.4,370,178,0,779,779,9066,2087,561,0.645,0.0
5898,41010,534.9,370,178,0,779,779,9065,2086,561,0.645,0.0
5904,41010,535.4,370,178,0,779,779,9064,2085,561,0.645,0.0
5908,41010,535.9,370,178,0,779,779,9063,2084,561,0.645,0.0
5914,41010,536.4,370,178,0,779,779,9063,2084,561,0.645,0.0
5918,41010,536.9,370,178,0,779,779,9062,2083,561,0.645,0.0
5924,41010,537.4,370,178,0,779,779,9061,2082,561,0.645,0.0
5928,41010,538.0,370,178,0,779,779,9060,2081,561,0.645,0.0
5934,41010,538.5,370,178,0,779,779,9060,2081,561,0.645,0.0
5938,41010,539.0,370,178,0,779,779,9059,2080,561,0.645,0.0
5944,41010,539.5,370,178,0,779,779,9058,2079,561,0.645,0.0
5948,41010,540.0,370,178,0,779,779,9057,2078,561,0.645,0.0
5954,41010,540.5,370,178,0,779,779,9056,2077,561,0.645,0.0
5958,41010,541.0,370,178,0,779,779,9056,2077,561,0.645,0.0
5964,41010,541.6,370,178,0,779,779,9055,2076,561,0.645,0.0
5968,41010,542.1,370,178,0,779,779,9054,2075,561,0.645,0.0
5974,41010,542.6,370,178,0,779,779,9053,2074,561,0.645,0.0
5978,41010,543.1,370,178,0,779,779,9053,2074,561,0.645,0.0
5984,41010,543.6,370,178,0,779,779,9052,2073,561,0.645,0.0
5988,41010,544.1,370,178,0,779,779,9051,2072,561,0.645,0.0
5994,41010,544.6,370,178,0,779,779,9050,2071,561,0.645,0.0
5998,41010,545.2,370,178,0,779,779,9049,2070,561,0.645,0.0
6004,41010,545.7,370,178,0,779,779,9049,2070,561,0.645,0.0
6008,41010,546.2,370,178,0,779,779,9048,2069,561,0.645,0.0
6014,41010,546.7,370,178,0,779,779,9047,2068,561,0.645,0.0
6018,41010,547.2,370,178,0,779,779,9046,2067,561,0.645,0.0
6024,41010,547.7,370,178,0,779,779,9045,2066,561,0.645,0.0
6028,41010,548.2,370,178,0,779,779,9045,2066,561,0.645,0.0
6034,41010,548.7,370,178,0,779,779,9044,2065,561,0.645,0.0
6038,41010,549.3,370,178,0,779,779,9043,2064,561,0.645,0.0
6044,41010,549.8,370,178,0,779,779,9042,2063,561,0.645,0.0
6048,41010,550.3,370,178,0,779,779,9042,2063,561,0.645,0.0
6054,41010,550.8,370,178,0,779,779,9041,2062,561,0.645,0.0
6058,41010,551.3,370,178,0,779,779,9040,2061,561,0.645,0.0
6064,41010,551.8,370,178,0,779,779,9039,2060,561,0.646,0.0
6068,41010,552.3,370,178,0,779,779,9038,2059,561,0.646,0.0
6074,41010,552.9,370,178,0,779,779,9038,2059,561,0.646,0.0
6078,41010,553.4,370,178,0,779,779,9037,2058,561,0.646,0.0
6084,41010,553.9,370,178,0,779,779,9036,2057,561,0.646,0.0
6088,41010,554.4,370,178,0,779,779,9035,2056,561,0.646,0.0
6094,41010,554.9,370,178,0,779,779,9035,2056,561,0.646,0.0
6098,41010,555.4,370,178,0,779,779,9034,2055,561,0.646,0.0
6104,41010,555.9,370,178,0,779,779,9033,2054,561,0.646,0.0
6108,41010,556.5,370,178,0,779,779,9032,2053,561,0.646,0.0
6114,41010,557.0,370,178,0,779,779,9031,2052,561,0.646,0.0
6118,41010,557.5,370,178,0,779,779,9031,2052,561,0.646,0.0
6124,41010,558.0,370,178,0,779,779,9030,2051,561,0.646,0.0
6128,41010,558.5,370,178,0,779,779,9029,2050,561,0.646,0.0
6134,41010,559.0,370,178,0,779,779,9028,2049,561,0.646,0.0
6138,41010,559.5,370,178,0,779,779,9028,2049,561,0.646,0.0
6144,41010,560.1,370,178,0,779,779,9027,2048,561,0.646,0.0
6148,41010,560.6,370,178,0,779,779,9026,2047,561,0.646,0.0
6154,41010,561.1,370,178,0,779,779,9025,2046,561,0.646,0.0
6158,41010,561.6,370,178,0,779,779,9024,2045,561,0.646,0.0
6164,41010,562.1,370,178,0,779,779,9024,2045,561,0.646,0.0
6168,41010,562.6,370,178,0,779,779,9023,2044,561,0.646,0.0
6174,41010,563.1,370,178,0,779,779,9022,2043,561,0.646,0.0
6178,41010,563.7,370,178,0,779,779,9021,2042,561,0.646,0.0
6184,41010,564.2,370,178,0,779,779,9021,2042,561,0.646,0.0
6188,41010,564.7,370,178,0,779,779,9020,2041,561,0.646,0.0
6194,41010,565.2,370,178,0,779,779,9019,2040,561,0.646,0.0
6198,41010,565.7,370,178,0,779,779,9018,2039,561,0.646,0.0
6204,41010,566.2,370,178,0,779,779,9017,2038,561,0.646,0.0
6208,41010,566.8,370,178,0,779,779,9017,2038,561,0.646,0.0
6214,41010,567.3,370,178,0,779,779,9016,2037,561,0.646,0.0
6218,41010,567.8,370,178,0,779,779,9015,2036,561,0.646,0.0
6224,41010,568.3,370,178,0,779,779,9014,2035,561,0.646,0.0
6228,41010,568.8,370,178,0,779,779,9014,2035,561,0.646,0.0
6234,41010,569.3,370,178,0,779,779,9013,2034,561,0.646,0.0
6238,41010,569.8,370,178,0,779,779,9012,2033,561,0.646,0.0
6244,41010,570.4,370,178,0,779,779,9011,2032,561,0.646,0.0
6248,41010,570.9,370,178,0,779,779,9010,2031,561,0.646,0.0
6254,41010,571.4,370,178,0,779,779,9010,2031,561,0.646,0.0
6258,41010,571.9,370,178,0,779,779,9009,2030,561,0.646,0.0
6264,41010,572.4,370,178,0,779,779,9008,2029,561,0.646,0.0
6268,41010,572.9,371,178,0,779,779,9007,2028,561,0.646,0.0
6274,41010,573.4,371,178,0,779,779,9007,2028,561,0.646,0.0
6278,41010,574.0,371,178,0,779,779,9006,2027,561,0.646,0.0
6284,41010,574.5,371,178,0,779,779,9005,2026,561,0.646,0.0
6288,41010,575.0,371,178,0,779,779,9004,2025,561,0.646,0.0
6294,41010,575.5,371,178,0,779,779,9003,2024,561,0.646,0.0
6298,41010,576.0,371,178,0,779,779,9003,2024,561,0.646,0.0
6304,41010,576.5,371,178,0,779,779,9002,2023,561,0.646,0.0
6308,41010,577.0,371,178,0,779,779,9001,2022,561,0.646,0.0
6314,41010,577.6,371,178,0,779,779,9000,2021,561,0.646,0.0
6318,41010,578.1,371,178,0,779,779,9000,2021,561,0.646,0.0
6324,41010,578.6,371,178,0,779,779,8999,2020,561,0.646,0.0
6328,41010,579.1,371,178,0,779,779,8998,2019,561,0.646,0.0
6334,41010,579.6,371,178,0,779,779,8997,2018,561,0.646,0.0
6338,41010,580.1,371,178,0,779,779,8996,2017,561,0.646,0.0
6344,41010,580.6,371,178,0,779,779,8996,2017,561,0.646,0.0
6348,41010,581.2,371,178,0,779,779,8995,2016,561,0.646,0.0
6354,41010,581.7,371,178,0,779,779,8994,2015,561,0.646,0.0
6358,41010,582.2,371,178,0,779,779,8993,2014,561,0.646,0.0
6364,41010,582.7,371,178,0,779,779,8993,2014,561,0.646,0.0
6368,41010,583.2,371,178,0,779,779,8992,2013,561,0.646,0.0
6374,41010,583.7,371,178,0,779,779,8991,2012,561,0.646,0.0
6378,41010,584.2,371,178,0,779,779,8990,2011,561,0.646,0.0
6384,41010,584.8,371,178,0,779,779,8989,2010,561,0.646,0.0
6388,41010,585.3,371,178,0,779,779,8989,2010,561,0.646,0.0
6394,41010,585.8,371,178,0,779,779,8988,2009,561,0.646,0.0
6398,41010,586.3,371,178,0,779,779,8987,2008,561,0.646,0.0
6404,41010,586.8,371,178,0,779,779,8986,2007,561,0.646,0.0
6408,41010,587.3,371,178,0,779,779,8985,2006,561,0.646,0.0
6414,41010,587.9,371,178,0,779,779,8985,2006,561,0.646,0.0
6418,41010,588.4,371,178,0,779,779,8984,2005,561,0.646,0.0
6424,41010,588.9,371,178,0,779,779,8983,2004,561,0.646,0.0
6428,41010,589.4,371,178,0,779,779,8982,2003,561,0.646,0.0
6434,41010,589.9,371,178,0,779,779,8982,2003,561,0.646,0.0
6438,41010,590.4,371,178,0,779,779,8981,2002,561,0.646,0.0
6444,41010,590.9,371,178,0,779,779,8980,2001,561,0.646,0.0
6448,41010,591.5,371,178,0,779,779,8979,2000,561,0.646,0.0
6454,41010,592.0,371,178,0,779,779,8978,1999,561,0.646,0.0
6458,41010,592.5,371,178,0,779,779,8978,1999,561,0.646,0.0
6464,41010,593.0,371,178,0,779,779,8977,1998,561,0.646,0.0
6468,41010,593.5,371,178,0,779,779,8976,1997,561,0.646,0.0
6474,41010,594.0,371,178,0,779,779,8975,1996,561,0.646,0.0
6478,41010,594.5,371,178,0,779,779,8975,1996,561,0.647,0.0
6484,41010,595.1,371,178,0,779,779,8974,1995,561,0.647,0.0
6488,41010,595.6,371,178,0,779,779,8973,1994,561,0.647,0.0
6494,41010,596.1,371,178,0,779,779,8972,1993,561,0.647,0.0
6498,41010,596.6,371,178,0,779,779,8971,1992,561,0.647,0.0
6504,41010,597.1,371,178,0,779,779,8971,1992,561,0.647,0.0
6508,41010,597.6,371,178,0,779,779,8970,1991,561,0.647,0.0
6514,41010,598.2,371,178,0,779,779,8969,1990,561,0.647,0.0
6518,41010,598.7,371,178,0,779,779,8968,1989,561,0.647,0.0
6524,41010,599.2,371,178,0,779,779,8968,1989,561,0.647,0.0
6528,41010,599.7,371,178,0,779,779,8967,1988,561,0.647,0.0
6534,41010,600.2,371,178,0,779,779,8966,1987,561,0.647,0.0
6538,41010,600.7,371,178,0,779,779,8965,1986,561,0.647,0.0
6544,41010,601.2,371,178,0,779,779,8964,1985,561,0.647,0.0
6548,41010,601.8,371,178,0,779,779,8964,1985,561,0.647,0.0
6554,41010,602.3,371,178,0,779,779,8963,1984,561,0.647,0.0
6558,41010,602.8,371,178,0,779,779,8962,1983,561,0.647,0.0
6564,41010,603.3,371,178,0,779,779,8961,1982,561,0.647,0.0
6568,41010,603.8,371,178,0,779,779,8961,1982,561,0.647,0.0
6574,41010,604.3,371,178,0,779,779,8960,1981,561,0.647,0.0
6578,41010,604.8,371,178,0,779,779,8959,1980,561,0.647,0.0
6584,41010,605.4,371,178,0,779,779,8958,1979,561,0.647,0.0
6588,41010,605.9,371,178,0,779,779,8957,1978,561,0.647,0.0
6594,41010,606.4,371,178,0,779,779,8957,1978,561,0.647,0.0
6598,41010,606.9,371,178,0,779,779,8956,1977,561,0.647,0.0
6604,41010,607.4,371,178,0,779,779,8955,1976,561,0.647,0.0
6608,41010,607.9,371,178,0,779,779,8954,1975,561,0.647,0.0
6614,41010,608.5,371,178,0,779,779,8954,1975,561,0.647,0.0
6618,41010,609.0,371,178,0,779,779,8953,1974,561,0.647,0.0
6624,41010,609.5,371,178,0,779,779,8952,1973,561,0.647,0.0
6628,41010,610.0,371,178,0,779,779,8951,1972,561,0.647,0.0
6634,41010,610.5,371,178,0,779,779,8950,1971,561,0.647,0.0
6638,41010,611.0,371,178,0,779,779,8950,1971,561,0.647,0.0
6644,41010,611.5,371,178,0,779,779,8949,1970,561,0.647,0.0
6648,41010,612.1,371,178,0,779,779,8948,1969,561,0.647,0.0
6654,41010,612.6,371,178,0,779,779,8947,1968,561,0.647,0.0
6658,41010,613.1,371,178,0,779,779,8947,1968,561,0.647,0.0
6664,41010,613.6,371,178,0,779,779,8946,1967,561,0.647,0.0
6668,41010,614.1,371,178,0,779,779,8945,1966,561,0.647,0.0
6674,41010,614.6,371,179,0,779,779,8944,1965,561,0.647,0.0
6678,41010,615.2,371,179,0,779,779,8943,1964,561,0.647,0.0
6684,41010,615.7,371,179,0,779,779,8943,1964,561,0.647,0.0
6688,41010,616.2,371,179,0,779,779,8942,1963,561,0.647,0.0
6694,41010,616.7,371,179,0,779,779,8941,1962,561,0.647,0.0
6698,41010,617.2,371,179,0,779,779,8940,1961,561,0.647,0.0
6704,41010,617.7,371,179,0,779,779,8940,1961,561,0.647,0.0
6708,41010,618.2,371,179,0,779,779,8939,1960,561,0.647,0.0
6714,41010,618.8,371,179,0,779,779,8938,1959,561,0.647,0.0
6718,41010,619.3,371,179,0,779,779,8937,1958,561,0.647,0.0
6724,41010,619.8,371,179,0,779,779,8936,1957,561,0.647,0.0
6728,41010,620.3,371,179,0,779,779,8936,1957,561,0.647,0.0
6734,41010,620.8,371,179,0,779,779,8935,1956,561,0.647,0.0
6738,41010,621.3,371,179,0,779,779,8934,1955,561,0.647,0.0
6744,41010,621.9,371,179,0,779,779,8933,1954,561,0.647,0.0
6748,41010,622.4,371,179,0,779,779,8932,1953,561,0.647,0.0
6754,41010,622.9,371,179,0,779,779,8932,1953,561,0.647,0.0
6758,41010,623.4,371,179,0,779,779,8931,1952,561,0.647,0.0
6764,41010,623.9,371,179,0,779,779,8930,1951,561,0.647,0.0
6768,41010,624.4,371,179,0,779,779,8929,1950,561,0.647,0.0
6774,41010,624.9,371,179,0,779,779,8929,1950,561,0.647,0.0
6778,41010,625.5,371,179,0,779,779,8928,1949,561,0.647,0.0
6784,41010,626.0,371,179,0,779,779,8927,1948,561,0.647,0.0
6788,41010,626.5,371,179,0,779,779,8926,1947,561,0.647,0.0
6794,41010,627.0,371,179,0,779,779,8925,1946,561,0.647,0.0
6798,41010,627.5,371,179,0,779,779,8925,1946,561,0.647,0.0
6804,41010,628.0,371,179,0,779,779,8924,1945,561,0.647,0.0
6808,41010,628.6,371,179,0,779,779,8923,1944,561,0.647,0.0
6814,41010,629.1,371,179,0,779,779,8922,1943,561,0.647,0.0
6818,41010,629.6,371,179,0,779,779,8922,1943,561,0.647,0.0
6824,41010,630.1,371,179,0,779,779,8921,1942,561,0.647,0.0
6828,41010,630.6,371,179,0,779,779,8920,1941,561,0.647,0.0
6834,41010,631.1,371,179,0,779,779,8919,1940,561,0.647,0.0
6838,41010,631.7,371,179,0,779,779,8918,1939,561,0.647,0.0
6844,41010,632.2,371,179,0,779,779,8918,1939,561,0.647,0.0
6848,41010,632.7,371,179,0,779,779,8917,1938,561,0.647,0.0
6854,41010,633.2,371,179,0,779,779,8916,1937,561,0.647,0.0
6858,41010,633.7,371,179,0,779,779,8915,1936,561,0.647,0.0
6864,41010,634.2,371,179,0,779,779,8915,1936,561,0.647,0.0
6868,41010,634.7,371,179,0,779,779,8914,1935,561,0.647,0.0
6874,41010,635.3,371,179,0,779,779,8913,1934,561,0.647,0.0
6878,41010,635.8,371,179,0,779,779,8912,1933,561,0.647,0.0
6884,41010,636.3,371,179,0,779,779,8911,1932,561,0.647,0.0
6888,41010,636.8,371,179,0,779,779,8911,1932,561,0.647,0.0
6894,41010,637.3,371,179,0,779,779,8910,1931,561,0.648,0.0
6898,41010,637.8,371,179,0,779,779,8909,1930,561,0.648,0.0
6904,41010,638.4,371,179,0,779,779,8908,1929,561,0.648,0.0
6908,41010,638.9,371,179,0,779,779,8908,1929,561,0.648,0.0
6914,41010,639.4,371,179,0,779,779,8907,1928,561,0.648,0.0
6918,41010,639.9,371,179,0,779,779,8906,1927,561,0.648,0.0
6924,41010,640.4,371,179,0,779,779,8905,1926,561,0.648,0.0
6928,41010,640.9,371,179,0,779,779,8904,1925,561,0.648,0.0
6934,41010,641.5,371,179,0,779,779,8904,1925,561,0.648,0.0
6938,41010,642.0,371,179,0,779,779,8903,1924,561,0.648,0.0
6944,41010,642.5,371,179,0,779,779,8902,1923,561,0.648,0.0
6948,41010,643.0,371,179,0,779,779,8901,1922,561,0.648,0.0
6954,41010,643.5,371,179,0,779,779,8901,1922,561,0.648,0.0
6958,41010,644.0,371,179,0,779,779,8900,1921,561,0.648,0.0
6964,41010,644.5,371,179,0,779,779,8899,1920,561,0.648,0.0
6968,41010,645.1,371,179,0,779,779,8898,1919,561,0.648,0.0
6974,41010,645.6,371,179,0,779,779,8897,1918,561,0.648,0.0
6978,41010,646.1,371,179,0,779,779,8897,1918,561,0.648,0.0
6984,41010,646.6,371,179,0,779,779,8896,1917,561,0.648,0.0
6988,41010,647.1,371,179,0,779,779,8895,1916,561,0.648,0.0
6994,41010,647.6,371,179,0,779,779,8894,1915,561,0.648,0.0
6998,41010,648.2,372,179,0,779,779,8894,1915,561,0.648,0.0
7004,41010,648.7,372,179,0,779,779,8893,1914,561,0.648,0.0
7008,41010,649.2,372,179,0,779,779,8892,1913,561,0.648,0.0
7014,41010,649.7,372,179,0,779,779,8891,1912,561,0.648,0.0
7018,41010,650.2,372,179,0,779,779,8890,1911,561,0.648,0.0
7024,41010,650.7,372,179,0,779,779,8890,1911,561,0.648,0.0
7028,41010,651.3,372,179,0,779,779,8889,1910,561,0.648,0.0
7034,41010,651.8,372,179,0,779,779,8888,1909,561,0.648,0.0
7038,41010,652.3,372,179,0,779,779,8887,1908,561,0.648,0.0
7044,41010,652.8,372,179,0,779,779,8887,1908,561,0.648,0.0
7048,41010,653.3,372,179,0,779,779,8886,1907,561,0.648,0.0
7054,41010,653.8,372,179,0,779,779,8885,1906,561,0.648,0.0
7058,41010,654.3,372,179,0,779,779,8884,1905,561,0.648,0.0
7064,41010,654.9,372,179,0,779,779,8883,1904,561,0.648,0.0
7068,41010,655.4,372,179,0,779,779,8883,1904,561,0.648,0.0
7074,41010,655.9,372,179,0,779,779,8882,1903,561,0.648,0.0
7078,41010,656.4,372,179,0,779,779,8881,1902,561,0.648,0.0
7084,41010,656.9,372,179,0,779,779,8880,1901,561,0.648,0.0
7088,41010,657.4,372,179,0,779,779,8880,1901,561,0.648,0.0
7094,41010,658.0,372,179,0,779,779,8879,1900,561,0.648,0.0
7098,41010,658.5,372,179,0,779,779,8878,1899,561,0.648,0.0
7104,41010,659.0,372,179,0,779,779,8877,1898,561,0.648,0.0
7108,41010,659.5,372,179,0,779,779,8876,1897,561,0.648,0.0
7114,41010,660.0,372,179,0,779,779,8876,1897,561,0.648,0.0
7118,41010,660.5,372,179,0,779,779,8875,1896,561,0.648,0.0
7124,41010,661.1,372,179,0,779,779,8874,1895,561,0.648,0.0
7128,41010,661.6,372,179,0,779,779,8873,1894,561,0.648,0.0
7134,41010,662.1,372,179,0,779,779,8872,1893,561,0.648,0.0
7138,41010,662.6,372,179,0,779,779,8872,1893,561,0.648,0.0
7144,41010,663.1,372,179,0,779,779,8871,1892,561,0.648,0.0
7148,41010,663.6,372,179,0,779,779,8870,1891,561,0.648,0.0
7154,41010,664.2,372,179,0,779,779,8869,1890,561,0.648,0.0
7158,41010,664.7,372,179,0,779,779,8869,1890,561,0.648,0.0
7164,41010,665.2,372,179,0,779,779,8868,1889,561,0.648,0.0
7168,41010,665.7,372,179,0,779,779,8867,1888,561,0.648,0.0
7174,41010,666.2,372,179,0,779,779,8866,1887,561,0.648,0.0
7178,41010,666.7,372,179,0,779,779,8865,1886,561,0.648,0.0
7184,41010,667.3,372,179,0,779,779,8865,1886,561,0.648,0.0
7188,41010,667.8,372,179,0,779,779,8864,1885,561,0.648,0.0
7194,41010,668.3,372,179,0,779,779,8863,1884,561,0.648,0.0
7198,41010,668.8,372,179,0,779,779,8862,1883,561,0.648,0.0
7204,41010,669.3,372,179,0,779,779,8862,1883,561,0.648,0.0
7208,41010,669.8,372,179,0,779,779,8861,1882,561,0.648,0.0
7214,41010,670.4,372,179,0,779,779,8860,1881,561,0.648,0.0
7218,41010,670.9,372,179,0,779,779,8859,1880,561,0.648,0.0
7224,41010,671.4,372,179,0,779,779,8858,1879,561,0.648,0.0
7228,41010,671.9,372,179,0,779,779,8858,1879,561,0.648,0.0
7234,41010,672.4,372,179,0,779,779,8857,1878,561,0.648,0.0
7238,41010,672.9,372,179,0,779,779,8856,1877,561,0.648,0.0
7244,41010,673.5,372,179,0,779,779,8855,1876,561,0.648,0.0
7248,41010,674.0,372,179,0,779,779,8855,1876,561,0.648,0.0
7254,41010,674.5,372,179,0,779,779,8854,1875,561,0.648,0.0
7258,41010,675.0,372,179,0,779,779,8853,1874,561,0.648,0.0
7264,41010,675.5,372,179,0,779,779,8852,1873,561,0.648,0.0
7268,41010,676.0,372,179,0,779,779,8851,1872,561,0.648,0.0
7274,41010,676.6,372,179,0,779,779,8851,1872,561,0.648,0.0
7278,41010,677.1,372,179,0,779,779,8850,1871,561,0.648,0.0
7284,41010,677.6,372,179,0,779,779,8849,1870,561,0.648,0.0
7288,41010,678.1,372,179,0,779,779,8848,1869,561,0.648,0.0
7294,41010,678.6,372,179,0,779,779,8848,1869,561,0.648,0.0
7298,41010,679.1,372,179,0,779,779,8847,1868,561,0.648,0.0
7304,41010,679.6,372,179,0,779,779,8846,1867,561,0.648,0.0
7308,41010,680.2,372,179,0,779,779,8845,1866,561,0.648,0.0
7314,41010,680.7,372,179,0,779,779,8844,1865,561,0.648,0.0
7318,41010,681.2,372,179,0,779,779,8844,1865,561,0.649,0.0
7324,41010,681.7,372,179,0,779,779,8843,1864,561,0.649,0.0
7328,41010,682.2,372,179,0,779,779,8842,1863,561,0.649,0.0
7334,41010,682.7,372,179,0,779,779,8841,1862,561,0.649,0.0
7338,41010,683.3,372,179,0,779,779,8841,1862,561,0.649,0.0
7344,41010,683.8,372,179,0,779,779,8840,1861,561,0.649,0.0
7348,41010,684.3,372,179,0,779,779,8839,1860,561,0.649,0.0
7354,41010,684.8,372,179,0,779,779,8838,1859,561,0.649,0.0
7359,41010,685.3,372,179,0,779,779,8837,1858,561,0.649,0.0
7364,41010,685.8,372,179,0,779,779,8837,1858,561,0.649,0.0
7369,41010,686.4,372,179,0,779,779,8836,1857,561,0.649,0.0
7374,41010,686.9,372,179,0,779,779,8835,1856,561,0.649,0.0
7379,41010,687.4,372,179,0,779,779,8834,1855,561,0.649,0.0
7384,41010,687.9,372,179,0,779,779,8834,1855,561,0.649,0.0
7389,41010,688.4,372,179,0,779,779,8833,1854,561,0.649,0.0
7394,41010,688.9,372,179,0,779,779,8832,1853,561,0.649,0.0
7399,41010,689.5,372,179,0,779,779,8831,1852,561,0.649,0.0
7404,41010,690.0,372,179,0,779,779,8830,1851,561,0.649,0.0
7409,41010,690.5,372,179,0,779,779,8830,1851,561,0.649,0.0
7414,41010,691.0,372,179,0,779,779,8829,1850,561,0.649,0.0
7419,41010,691.5,372,179,0,779,779,8828,1849,561,0.649,0.0
7424,41010,692.0,372,179,0,779,779,8827,1848,561,0.649,0.0
7429,41010,692.6,372,179,0,779,779,8826,1847,561,0.649,0.0
7434,41010,693.1,372,179,0,779,779,8826,1847,561,0.649,0.0
7439,41010,693.6,372,179,0,779,779,8825,1846,561,0.649,0.0
7444,41010,694.1,372,179,0,779,779,8824,1845,561,0.649,0.0
7449,41010,694.6,372,179,0,779,779,8823,1844,561,0.649,0.0
7454,41010,695.2,372,179,0,779,779,8823,1844,561,0.649,0.0
7458,41010,695.7,372,179,0,779,779,8822,1843,561,0.649,0.0
7464,41010,696.2,372,179,0,779,779,8821,1842,561,0.649,0.0
7468,41010,696.7,372,179,0,779,779,8820,1841,561,0.649,0.0
7474,41010,697.2,372,179,0,779,779,8819,1840,561,0.649,0.0
7478,41010,697.7,372,179,0,779,779,8819,1840,561,0.649,0.0
7484,41010,698.3,372,179,0,779,779,8818,1839,561,0.649,0.0
7488,41010,698.8,372,179,0,779,779,8817,1838,561,0.649,0.0
